Timestamp,AbsoluteLoad,AirFlowRate,AmbientTemp,CoolantTemp,EngineLoad,EngineOilTemp,FuelLevel,RPM,Speed,ThrottlePosition,Ax,Ay,Az,Gx,Gy,Gz,IntakeTemp
1677280673,23.137254901960784,6.0600000000000005,,81.0,51.76470588235294,,,643.75,10.0,17.254901960784313,-0.0380859375,-0.0234375,0.921142578125,-0.37404580152671757,0.2900763358778626,0.015267175572519083,11.0
1677280674,35.68627450980392,18.75,,81.0,72.15686274509804,,,1349.0,8.0,22.745098039215687,-0.051513671875,-0.000244140625,1.182373046875,0.5343511450381679,-0.20610687022900764,0.7862595419847328,10.0
1677280676,32.94117647058823,19.89,,81.0,70.98039215686275,,,1506.25,13.0,23.137254901960784,-0.221923828125,0.156494140625,0.878662109375,-0.17557251908396945,0.3435114503816794,1.213740458015267,10.0
1677280677,41.96078431372549,24.03,,81.0,79.2156862745098,,,1399.0,15.0,24.705882352941178,-0.133544921875,0.008544921875,1.037109375,1.0458015267175573,0.45038167938931295,1.4427480916030535,10.0
1677280678,34.509803921568626,19.34,,81.0,72.15686274509804,,,1394.5,19.0,22.352941176470587,-0.182861328125,0.078125,1.159912109375,-1.7633587786259541,0.9083969465648855,1.83206106870229,9.0
1677280679,35.294117647058826,21.03,,81.0,74.11764705882354,,,1489.75,23.0,23.137254901960784,-0.174560546875,0.095703125,1.022216796875,-0.4198473282442748,0.366412213740458,1.8702290076335877,9.0
1677280680,29.80392156862745,17.76,,81.0,68.62745098039215,,,1502.25,25.0,21.96078431372549,-0.13330078125,0.007080078125,0.961181640625,-0.25190839694656486,0.31297709923664124,0.6946564885496184,9.0
1677280681,10.588235294117647,4.42,,81.0,47.450980392156865,,,1016.25,27.0,15.686274509803921,-0.1376953125,-0.05615234375,1.0048828125,-0.04580152671755725,0.22137404580152673,-0.1450381679389313,9.0
1677280682,12.549019607843137,3.98,,81.0,43.13725490196079,,,812.5,27.0,15.686274509803921,-0.004638671875,-0.17919921875,0.998291015625,-0.0916030534351145,0.4198473282442748,-0.6030534351145038,10.0
1677280684,14.117647058823529,3.9,,81.0,45.88235294117647,,,694.5,23.0,15.686274509803921,-0.0419921875,-0.23876953125,0.987548828125,-0.25190839694656486,0.6870229007633588,-0.9923664122137404,10.0
1677280685,13.72549019607843,3.9,,81.0,47.05882352941177,,,692.75,18.0,15.686274509803921,-0.03173828125,-0.189697265625,0.94384765625,0.0,0.732824427480916,-1.1908396946564885,10.0
1677280686,17.647058823529413,3.84,,81.0,49.411764705882355,,,538.25,12.0,15.686274509803921,-0.085693359375,-0.256591796875,0.98681640625,0.061068702290076333,0.42748091603053434,-0.6946564885496184,10.0
1677280687,18.03921568627451,3.7800000000000002,,81.0,52.549019607843135,,,510.75,7.0,15.686274509803921,-0.053955078125,-0.10205078125,0.93505859375,-0.11450381679389313,0.37404580152671757,-0.40458015267175573,11.0
1677280688,18.03921568627451,3.84,,81.0,52.549019607843135,,,555.25,3.0,16.07843137254902,-0.040283203125,0.002685546875,0.96435546875,-0.061068702290076333,0.4351145038167939,-0.366412213740458,11.0
1677280689,34.90196078431372,18.12,,81.0,78.43137254901961,,,1295.25,3.0,22.745098039215687,0.074951171875,0.149169921875,0.926513671875,1.9465648854961832,0.4961832061068702,-0.6870229007633588,11.0
1677280690,36.470588235294116,21.25,,81.0,74.90196078431373,,,1440.5,5.0,23.529411764705884,0.147705078125,0.064697265625,1.053466796875,-0.2366412213740458,0.29770992366412213,-1.3893129770992367,10.0
1677280691,30.19607843137255,20.51,,81.0,67.45098039215686,,,1685.75,14.0,23.137254901960784,0.042236328125,-0.024169921875,0.906982421875,1.8702290076335877,0.22137404580152673,-1.5725190839694656,10.0
1677280693,29.41176470588235,16.32,,81.0,70.58823529411765,,,1399.0,17.0,21.176470588235293,-0.142822265625,0.095703125,0.788330078125,-0.5648854961832062,0.732824427480916,-0.06870229007633588,10.0
1677280694,9.803921568627452,5.12,,81.0,51.372549019607845,,,1302.25,24.0,16.470588235294116,-0.258056640625,0.07470703125,0.947509765625,-0.7557251908396947,-1.916030534351145,1.83206106870229,10.0
1677280695,45.09803921568627,25.26,,81.0,70.58823529411765,,,1403.0,24.0,24.313725490196077,-0.211181640625,0.1337890625,0.978515625,-0.46564885496183206,0.3435114503816794,1.7633587786259541,10.0
1677280696,43.92156862745098,23.76,,81.0,82.74509803921569,,,1353.0,26.0,25.098039215686274,-0.165771484375,0.059814453125,1.03369140625,0.05343511450381679,0.3053435114503817,1.5114503816793894,9.0
1677280697,37.254901960784316,20.71,,81.0,76.86274509803921,,,1383.5,31.0,23.137254901960784,0.065185546875,0.00439453125,1.06884765625,-0.44274809160305345,0.11450381679389313,-0.7022900763358778,9.0
1677280698,44.31372549019608,25.650000000000002,,81.0,83.13725490196079,,,1473.25,33.0,25.49019607843137,0.14453125,-0.099853515625,0.9873046875,-0.3053435114503817,0.16793893129770993,-1.9923664122137406,9.0
1677280699,49.411764705882355,32.980000000000004,,81.0,87.05882352941177,,,1675.0,39.0,28.235294117647058,0.119384765625,-0.114013671875,1.03662109375,-0.9694656488549618,0.6259541984732825,-1.1450381679389312,8.0
1677280701,47.450980392156865,33.62,,81.0,85.88235294117646,,,1762.5,42.0,27.84313725490196,0.0341796875,0.089599609375,1.057861328125,-0.35877862595419846,0.4351145038167939,-0.7480916030534351,8.0
1677280702,44.705882352941174,33.71,,81.0,81.96078431372548,,,1885.75,47.0,27.45098039215686,-0.0302734375,0.011474609375,1.013916015625,0.33587786259541985,0.5801526717557252,-0.19083969465648856,8.0
1677280703,44.31372549019608,26.23,,81.0,83.92156862745098,,,1510.0,50.0,25.49019607843137,-0.04052734375,-0.041015625,0.998046875,-0.08396946564885496,0.3893129770992366,-0.183206106870229,8.0
1677280704,41.1764705882353,25.48,,81.0,81.56862745098039,,,1556.25,55.0,25.098039215686274,-0.05419921875,0.054931640625,0.927734375,-0.2748091603053435,0.4961832061068702,-0.03816793893129771,8.0
1677280705,40.3921568627451,26.810000000000002,,81.0,78.03921568627452,,,1682.0,59.0,25.098039215686274,-0.15380859375,-0.010009765625,0.853759765625,-0.08396946564885496,0.33587786259541985,-0.05343511450381679,8.0
1677280706,34.11764705882353,19.23,,81.0,70.98039215686275,,,1438.25,61.0,22.352941176470587,-0.114990234375,0.034912109375,0.873779296875,-0.3435114503816794,0.6412213740458015,-1.9541984732824427,8.0
1677280707,34.11764705882353,18.31,,81.0,72.94117647058823,,,1321.75,65.0,21.96078431372549,-0.139892578125,-0.025390625,0.99951171875,-0.17557251908396945,0.2824427480916031,-0.0916030534351145,8.0
1677280709,38.03921568627451,18.6,,81.0,74.50980392156863,,,1234.25,65.0,22.352941176470587,-0.10546875,-0.01171875,0.955322265625,-0.4198473282442748,0.07633587786259542,-0.22900763358778625,8.0
